,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward,timestamp,Unnamed: 0,win,loss,win_percentage,tie,loss_percentage,tie_percentage
20087,prev_outcome_prev_transition,choose_hypothesis_gpt4o,252,paper,paper,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20088,prev_outcome_prev_transition,choose_hypothesis_gpt4o,253,scissors,paper,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20089,prev_outcome_prev_transition,choose_hypothesis_gpt4o,254,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20090,prev_outcome_prev_transition,choose_hypothesis_gpt4o,255,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20091,prev_outcome_prev_transition,choose_hypothesis_gpt4o,256,rock,paper,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20092,prev_outcome_prev_transition,choose_hypothesis_gpt4o,257,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20093,prev_outcome_prev_transition,choose_hypothesis_gpt4o,258,paper,paper,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20094,prev_outcome_prev_transition,choose_hypothesis_gpt4o,259,rock,scissors,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20095,prev_outcome_prev_transition,choose_hypothesis_gpt4o,260,scissors,scissors,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20096,prev_outcome_prev_transition,choose_hypothesis_gpt4o,261,scissors,scissors,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20097,prev_outcome_prev_transition,choose_hypothesis_gpt4o,262,scissors,scissors,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20098,prev_outcome_prev_transition,choose_hypothesis_gpt4o,263,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20099,prev_outcome_prev_transition,choose_hypothesis_gpt4o,264,scissors,paper,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20100,prev_outcome_prev_transition,choose_hypothesis_gpt4o,265,paper,scissors,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20101,prev_outcome_prev_transition,choose_hypothesis_gpt4o,266,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20102,prev_outcome_prev_transition,choose_hypothesis_gpt4o,267,scissors,paper,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20103,prev_outcome_prev_transition,choose_hypothesis_gpt4o,268,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20104,prev_outcome_prev_transition,choose_hypothesis_gpt4o,269,paper,scissors,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20105,prev_outcome_prev_transition,choose_hypothesis_gpt4o,270,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20106,prev_outcome_prev_transition,choose_hypothesis_gpt4o,271,scissors,paper,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20107,prev_outcome_prev_transition,choose_hypothesis_gpt4o,272,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20108,prev_outcome_prev_transition,choose_hypothesis_gpt4o,273,scissors,scissors,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20109,prev_outcome_prev_transition,choose_hypothesis_gpt4o,274,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20110,prev_outcome_prev_transition,choose_hypothesis_gpt4o,275,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20111,prev_outcome_prev_transition,choose_hypothesis_gpt4o,276,rock,scissors,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20112,prev_outcome_prev_transition,choose_hypothesis_gpt4o,277,paper,paper,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20113,prev_outcome_prev_transition,choose_hypothesis_gpt4o,278,scissors,scissors,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20114,prev_outcome_prev_transition,choose_hypothesis_gpt4o,279,paper,scissors,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20115,prev_outcome_prev_transition,choose_hypothesis_gpt4o,280,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20116,prev_outcome_prev_transition,choose_hypothesis_gpt4o,281,paper,scissors,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20117,prev_outcome_prev_transition,choose_hypothesis_gpt4o,282,scissors,paper,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20118,prev_outcome_prev_transition,choose_hypothesis_gpt4o,283,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20119,prev_outcome_prev_transition,choose_hypothesis_gpt4o,284,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20120,prev_outcome_prev_transition,choose_hypothesis_gpt4o,285,rock,paper,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20121,prev_outcome_prev_transition,choose_hypothesis_gpt4o,286,rock,scissors,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20122,prev_outcome_prev_transition,choose_hypothesis_gpt4o,287,rock,paper,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20123,prev_outcome_prev_transition,choose_hypothesis_gpt4o,288,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20124,prev_outcome_prev_transition,choose_hypothesis_gpt4o,289,rock,paper,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20125,prev_outcome_prev_transition,choose_hypothesis_gpt4o,290,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20126,prev_outcome_prev_transition,choose_hypothesis_gpt4o,291,paper,paper,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20127,prev_outcome_prev_transition,choose_hypothesis_gpt4o,292,rock,paper,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20128,prev_outcome_prev_transition,choose_hypothesis_gpt4o,293,rock,rock,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20129,prev_outcome_prev_transition,choose_hypothesis_gpt4o,294,paper,rock,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20130,prev_outcome_prev_transition,choose_hypothesis_gpt4o,295,rock,scissors,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20131,prev_outcome_prev_transition,choose_hypothesis_gpt4o,296,scissors,rock,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20132,prev_outcome_prev_transition,choose_hypothesis_gpt4o,297,rock,paper,-1,3,2024-11-02_08-43-22,,True,False,0.3233333333333333,False,0.3766666666666666,0.3
20133,prev_outcome_prev_transition,choose_hypothesis_gpt4o,298,rock,scissors,3,-1,2024-11-02_08-43-22,,False,True,0.3233333333333333,False,0.3766666666666666,0.3
20134,prev_outcome_prev_transition,choose_hypothesis_gpt4o,299,paper,paper,0,0,2024-11-02_08-43-22,,False,False,0.3233333333333333,True,0.3766666666666666,0.3
20135,self_transition_up,give_hypothesis_gpt4o,0,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20136,self_transition_up,give_hypothesis_gpt4o,1,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20137,self_transition_up,give_hypothesis_gpt4o,2,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20138,self_transition_up,give_hypothesis_gpt4o,3,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20139,self_transition_up,give_hypothesis_gpt4o,4,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20140,self_transition_up,give_hypothesis_gpt4o,5,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20141,self_transition_up,give_hypothesis_gpt4o,6,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20142,self_transition_up,give_hypothesis_gpt4o,7,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20143,self_transition_up,give_hypothesis_gpt4o,8,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20144,self_transition_up,give_hypothesis_gpt4o,9,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20145,self_transition_up,give_hypothesis_gpt4o,10,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20146,self_transition_up,give_hypothesis_gpt4o,11,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20147,self_transition_up,give_hypothesis_gpt4o,12,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20148,self_transition_up,give_hypothesis_gpt4o,13,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20149,self_transition_up,give_hypothesis_gpt4o,14,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20150,self_transition_up,give_hypothesis_gpt4o,15,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20151,self_transition_up,give_hypothesis_gpt4o,16,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20152,self_transition_up,give_hypothesis_gpt4o,17,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20153,self_transition_up,give_hypothesis_gpt4o,18,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20154,self_transition_up,give_hypothesis_gpt4o,19,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20155,self_transition_up,give_hypothesis_gpt4o,20,scissors,scissors,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20156,self_transition_up,give_hypothesis_gpt4o,21,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20157,self_transition_up,give_hypothesis_gpt4o,22,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20158,self_transition_up,give_hypothesis_gpt4o,23,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20159,self_transition_up,give_hypothesis_gpt4o,24,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20160,self_transition_up,give_hypothesis_gpt4o,25,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20161,self_transition_up,give_hypothesis_gpt4o,26,rock,rock,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20162,self_transition_up,give_hypothesis_gpt4o,27,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20163,self_transition_up,give_hypothesis_gpt4o,28,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20164,self_transition_up,give_hypothesis_gpt4o,29,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20165,self_transition_up,give_hypothesis_gpt4o,30,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20166,self_transition_up,give_hypothesis_gpt4o,31,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20167,self_transition_up,give_hypothesis_gpt4o,32,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20168,self_transition_up,give_hypothesis_gpt4o,33,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20169,self_transition_up,give_hypothesis_gpt4o,34,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20170,self_transition_up,give_hypothesis_gpt4o,35,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20171,self_transition_up,give_hypothesis_gpt4o,36,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20172,self_transition_up,give_hypothesis_gpt4o,37,rock,rock,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20173,self_transition_up,give_hypothesis_gpt4o,38,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20174,self_transition_up,give_hypothesis_gpt4o,39,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20175,self_transition_up,give_hypothesis_gpt4o,40,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20176,self_transition_up,give_hypothesis_gpt4o,41,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20177,self_transition_up,give_hypothesis_gpt4o,42,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20178,self_transition_up,give_hypothesis_gpt4o,43,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20179,self_transition_up,give_hypothesis_gpt4o,44,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20180,self_transition_up,give_hypothesis_gpt4o,45,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20181,self_transition_up,give_hypothesis_gpt4o,46,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20182,self_transition_up,give_hypothesis_gpt4o,47,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20183,self_transition_up,give_hypothesis_gpt4o,48,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20184,self_transition_up,give_hypothesis_gpt4o,49,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20185,self_transition_up,give_hypothesis_gpt4o,50,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20186,self_transition_up,give_hypothesis_gpt4o,51,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20187,self_transition_up,give_hypothesis_gpt4o,52,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20188,self_transition_up,give_hypothesis_gpt4o,53,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20189,self_transition_up,give_hypothesis_gpt4o,54,paper,rock,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20190,self_transition_up,give_hypothesis_gpt4o,55,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20191,self_transition_up,give_hypothesis_gpt4o,56,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20192,self_transition_up,give_hypothesis_gpt4o,57,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20193,self_transition_up,give_hypothesis_gpt4o,58,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20194,self_transition_up,give_hypothesis_gpt4o,59,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20195,self_transition_up,give_hypothesis_gpt4o,60,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20196,self_transition_up,give_hypothesis_gpt4o,61,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20197,self_transition_up,give_hypothesis_gpt4o,62,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20198,self_transition_up,give_hypothesis_gpt4o,63,rock,scissors,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20199,self_transition_up,give_hypothesis_gpt4o,64,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20200,self_transition_up,give_hypothesis_gpt4o,65,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20201,self_transition_up,give_hypothesis_gpt4o,66,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20202,self_transition_up,give_hypothesis_gpt4o,67,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20203,self_transition_up,give_hypothesis_gpt4o,68,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20204,self_transition_up,give_hypothesis_gpt4o,69,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20205,self_transition_up,give_hypothesis_gpt4o,70,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20206,self_transition_up,give_hypothesis_gpt4o,71,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20207,self_transition_up,give_hypothesis_gpt4o,72,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20208,self_transition_up,give_hypothesis_gpt4o,73,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20209,self_transition_up,give_hypothesis_gpt4o,74,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20210,self_transition_up,give_hypothesis_gpt4o,75,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20211,self_transition_up,give_hypothesis_gpt4o,76,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20212,self_transition_up,give_hypothesis_gpt4o,77,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20213,self_transition_up,give_hypothesis_gpt4o,78,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20214,self_transition_up,give_hypothesis_gpt4o,79,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20215,self_transition_up,give_hypothesis_gpt4o,80,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20216,self_transition_up,give_hypothesis_gpt4o,81,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20217,self_transition_up,give_hypothesis_gpt4o,82,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20218,self_transition_up,give_hypothesis_gpt4o,83,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20219,self_transition_up,give_hypothesis_gpt4o,84,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20220,self_transition_up,give_hypothesis_gpt4o,85,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20221,self_transition_up,give_hypothesis_gpt4o,86,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20222,self_transition_up,give_hypothesis_gpt4o,87,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20223,self_transition_up,give_hypothesis_gpt4o,88,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20224,self_transition_up,give_hypothesis_gpt4o,89,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20225,self_transition_up,give_hypothesis_gpt4o,90,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20226,self_transition_up,give_hypothesis_gpt4o,91,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20227,self_transition_up,give_hypothesis_gpt4o,92,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20228,self_transition_up,give_hypothesis_gpt4o,93,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20229,self_transition_up,give_hypothesis_gpt4o,94,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20230,self_transition_up,give_hypothesis_gpt4o,95,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20231,self_transition_up,give_hypothesis_gpt4o,96,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20232,self_transition_up,give_hypothesis_gpt4o,97,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20233,self_transition_up,give_hypothesis_gpt4o,98,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20234,self_transition_up,give_hypothesis_gpt4o,99,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20235,self_transition_up,give_hypothesis_gpt4o,100,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20236,self_transition_up,give_hypothesis_gpt4o,101,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20237,self_transition_up,give_hypothesis_gpt4o,102,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20238,self_transition_up,give_hypothesis_gpt4o,103,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20239,self_transition_up,give_hypothesis_gpt4o,104,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20240,self_transition_up,give_hypothesis_gpt4o,105,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20241,self_transition_up,give_hypothesis_gpt4o,106,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20242,self_transition_up,give_hypothesis_gpt4o,107,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20243,self_transition_up,give_hypothesis_gpt4o,108,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20244,self_transition_up,give_hypothesis_gpt4o,109,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20245,self_transition_up,give_hypothesis_gpt4o,110,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20246,self_transition_up,give_hypothesis_gpt4o,111,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20247,self_transition_up,give_hypothesis_gpt4o,112,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20248,self_transition_up,give_hypothesis_gpt4o,113,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20249,self_transition_up,give_hypothesis_gpt4o,114,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20250,self_transition_up,give_hypothesis_gpt4o,115,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20251,self_transition_up,give_hypothesis_gpt4o,116,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20252,self_transition_up,give_hypothesis_gpt4o,117,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20253,self_transition_up,give_hypothesis_gpt4o,118,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20254,self_transition_up,give_hypothesis_gpt4o,119,rock,scissors,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20255,self_transition_up,give_hypothesis_gpt4o,120,rock,scissors,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20256,self_transition_up,give_hypothesis_gpt4o,121,rock,scissors,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
